Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
54 retrofit-9168d0d6873ccbb95bd69f13fd1f4fdcd0a68dfd;2018-02-09;0.041649366;0.045609889;0.002267719;0.011274713;0.000287457;0.000926251;0.000990131;17.90542655;111.0342074;17.7566195;1.914433549;0.648303172;0.71214129;0.476744186;0.415;0.760452266;0.669195987;0.380952381;0.649666381;0.849486557;0.417486606;0.474343707;0.594704009;0.582537209;0.606805033;0.594622615
55 retrofit-6cd0ea0e1bcefe2036439dcd06f9113e41405607;2018-02-16;0.041649366;0.045609889;0.002267719;0.011274713;0.000287457;0.000926251;0.000990131;17.90542655;111.0342074;17.7566195;1.914433549;0.648303172;0.71214129;0.476744186;0.415;0.760452266;0.669195987;0.380952381;0.649666381;0.849486557;0.417486606;0.474343707;0.594704009;0.582537209;0.606805033;0.594622615
56 retrofit-95b0bb284f3086297b867b52ae75aafb2c244fce;2018-02-23;0.041649366;0.045609889;0.002267719;0.011274713;0.000287457;0.000926251;0.000990131;17.90542655;111.0342074;17.7566195;1.914433549;0.648303172;0.71214129;0.476744186;0.415;0.760452266;0.669195987;0.380952381;0.649666381;0.849486557;0.417486606;0.474343707;0.594704009;0.582537209;0.606805033;0.594622615
57 retrofit-1ca821af67bfec8e8da0d0e99f2444080be5a041;2018-03-02;0.041667998;0.045630292;0.002236779;0.011279757;0.000287586;0.000926666;0.00095862;17.90896309;111.0838792;17.76143154;1.913500559;0.648136218;0.711957802;0.476744186;0.415;0.760345103;0.669047999;0.380952381;0.649588485;0.849418612;0.417405121;0.474462792;0.594613587;0.58246249;0.606706429;0.594534709
58 retrofit-b1ea7bad1fbddfe82412587a158d2aaa0b9f4241;2018-03-09;0.041667998;0.045630292;0.002236779;0.011279757;0.000287586;0.000926666;0.00095862;17.90896309;111.0838792;17.76143154;1.913500559;0.648136218;0.711957802;0.476744186;0.415;0.760345103;0.669047999;0.380952381;0.649588485;0.849418612;0.417405121;0.474462792;0.594613587;0.58246249;0.606706429;0.594534709
59 retrofit-e27099390cac98877aed5360e22f0dff6c066bf7;2018-03-16;0.041667998;0.045630292;0.002236779;0.011279757;0.000287586;0.000926666;0.00095862;17.90896309;111.0838792;17.76143154;1.913500559;0.648136218;0.711957802;0.476744186;0.415;0.760345103;0.669047999;0.380952381;0.649588485;0.849418612;0.417405121;0.474462792;0.594613587;0.58246249;0.606706429;0.594534709
60 retrofit-e6a7cd01657670807bed24f6f4ed56eb59c9c9ab;2018-03-23;0.041667998;0.045598338;0.002236779;0.011279757;0.000287586;0.000926666;0.00095862;17.90896309;111.0838792;17.76143154;1.913500559;0.648136218;0.712245158;0.476744186;0.415;0.760345103;0.669047999;0.380952381;0.649588485;0.849418612;0.417405121;0.474462792;0.594663558;0.582510766;0.606728009;0.594574647
61 retrofit-e86128daf3a352e6005d0ae1555caa40cab74f19;2018-03-30;0.041614808;0.045540131;0.002233924;0.011265358;0.000287219;0.000925483;0.000957396;17.98822403;111.1437689;17.76428913;1.913610978;0.648612834;0.712768608;0.476744186;0.415;0.760651029;0.669470469;0.380952381;0.647842681;0.84933669;0.417357589;0.474449561;0.594880259;0.582666622;0.606928104;0.594765513
62 retrofit-af406dd527830832c5825db80a3a6071821aac9f;2018-04-06;0.041614808;0.045540131;0.002233924;0.011265358;0.000287219;0.000925483;0.000957396;17.98822403;111.1437689;17.76428913;1.913610978;0.648612834;0.712768608;0.476744186;0.415;0.760651029;0.669470469;0.380952381;0.647842681;0.84933669;0.417357589;0.474449561;0.594880259;0.582666622;0.606928104;0.594765513
63 retrofit-bbcd0a5c954aca04b2a7092b2d155bb3c501a07c;2018-04-13;0.041614808;0.045540131;0.002233924;0.011265358;0.000287219;0.000925483;0.000957396;17.98822403;111.1437689;17.76428913;1.913610978;0.648612834;0.712768608;0.476744186;0.415;0.760651029;0.669470469;0.380952381;0.647842681;0.84933669;0.417357589;0.474449561;0.594880259;0.582666622;0.606928104;0.594765513
